Company,reviews,location,StarRating,Title,Date,UUID,Summary,Sentiment,Sentiment_Score
Three,17,GB,1,Three again,18-Apr-24,e6efa21b-7792-487e-b58e-8198b0d97b17,"Three again. The single worst customer support network in the UK by a long shot. I asked to get a replacement sim because mine was damaged and it took 2 days. Arrived in the morning and popped it in, should be pretty simple just same number.... Didn't work. So i contacted support.... It's been 9 hours now and i'm still waiting. Sim is still not activated, support chat is awful, you get trown about, the signal is abysmal. Three just make it so they ruin your entire day every time.Edit: Finally got the sim working, but I'm not changing the rating because Three have thrown me about so much during my contract with them I just can't wait for it to end so I can move to another network. # Three again",Negative,-0.167142857
Three,1,GB,1,Credit Agency Threats For Non-Existing Bills,16-Apr-24,cc93ba5d-9724-4cd3-acf7-62e586fce274,"After having so many problems with Three Network I have returned the phones and cancelled my existing contracts except the broadband. I was informed verbally and in writing that my account was up to date, there was no payment due but I keep receiving emails and text messages threatening to contact the credit agencies for un-paid bills. When I contact Three, I am still told that nothing is due. I login to my online account and there is no bill and yet I am expected to pay for non-existing bills. # Credit Agency Threats For Non-Existing Bills",Positive,0.07
Three,5,GB,1,Poor customer service,18-Apr-24,ec4ff659-cd9d-4851-828e-f30071b5756d,"18TH APRIL 2024Website support:No webpage to cancel account.No information about how to find Three number.You can't access any customer support without Three number.Once I found my Three number, I've entered it on the webpage login, but it takes me back to the same page.I've tried to access using email and password. It said password is incorrect. I've asked to set a new one, but I've never received the email to do so.Phone support:Did not recognise my own number, the message kept repeating and I couldn't speak to an operator.Once I found my Three number, I waited 10 minutes to speak to an operator. He hang up when I said I didn't have access to emails in that moment, despite providing other verification proofs.The second time I called I managed to cancel my account.20TH APRIL 2024I've clicked on the link in Three's comment below. I've clicked on ""start chat"". Nothing happens. This is within its opening hours. # Poor customer service",Positive,0.030194805
Three,1,GB,1,Poor company!!!!!,17-Apr-24,0697d612-c5c5-42c1-9df7-65626ab68999,"I have been with Three for over 15 years and so has my wife and we have now both left and wont be returning. The service has just gone downhill badly. Not going into the long list of complaints I have, just a warning to anyone thinking of taking a contract out. DON'T you will regret it, look at all these unhappy. # Poor company!!!!!",Negative,-0.14
Three,1,GB,1,Unfortunately,15-Apr-24,4bdd4cd4-852f-4a0d-91ce-674b54874f16,"Unfortunately, I lost my phone, but my insurance is fully covered. I informed the insurance team and customer service about my lost phone. They asked me to provide some proofs. I filed a police complaint online as they requested. They also asked for proofs showing that I was at that place, so I sent them bank screenshots. They also requested screenshots of the find device feature, but since I had signed out from my other mobile, I couldn't provide them clearly. I informed them to block my phone and provided the IMEI number for tracking the phone's last location in case of any issues. However, there has been no reply from them, and when I call to inquire about my claim status, they disconnect the calls. This is the worst service experience I have ever had. I urge people not to join this network due to their inability to handle important matters effectively. They seem unwilling to recover or replace my phone despite me paying for insurance. # Unfortunately",Negative,-0.145
Three,32,GB,1,the worst of the lot!,14-Apr-24,4bdfa483-245d-4383-b89d-eb32b51c431f,"the worst of the lot!! don't bother unless you never want to cancel.Website never logs in! chat site always under repair!If you have home broadband Simm you can never find the number to use as you need this on nearly every request. But cannot find it even following their poor instruction. Now no longer have the unit stuffed so cancelled d/d as could not get into their private system, but they still want their money even long after contract ended now threatening action still can't get into then as DONT KNOW THE NUMBER # the worst of the lot!",Negative,-0.28125
Three,1,GB,1,Sim only contract renewal debacle,17-Apr-24,eb2c1747-f63f-4652-a321-ce62f1e6c3cf,"Had a one month rolling contract, Three were going to increase to £25 (from £15) mid-term so I wanted to cancel. I was offered and accepted an £8 a month 12 month contract in February, but I’ve been charged £25 over the last 2 months. I received documentation advising I signed up for a 12m contract for £8 a month. Called to get a refund and I was offered a very confusing explanation that my rolling contract had not been cancelled and my new £8 12m contract was in fact 1 month rolling. Seems as though I signed up for something that I did not intend to. Very, very frustrating and time consuming process. Especially so as I’ve been a loyal customer for 10+ years. Don’t have much experience of other network providers, but can’t imagine it can get much worse. # Sim only contract renewal debacle",Negative,-0.076530303
Three,1,GB,1,absolutely the worst network to exist,23-Apr-24,c92e4e3c-44a2-4bef-911f-04a4a4682c4a,absolutely the worst network i have ever come across. BIGGEST SCAMMERS! never ever use this network. it’s beyond a joke. # absolutely the worst network to exist,Negative,-0.4
Three,4,GB,1,Useless staff,17-Apr-24,7abc1461-6e91-4ae8-8a7e-9e524166801d,"I put an online upgrade through, asked for a delivery address and I changed it to my inlaws as I work full time. Its went through online as their house but when the order came through it was my own. I went online and 1 representative said he could change it ""no problem"" then the chat broke down. When I started a new chat and told the next representative he said it couldn't be changed. Surely they can get their story straight. So now it's like banging my head against a brick wall here. Not very helpful # Useless staff",Positive,0.114534231
Three,2,GB,1,Useless company i am not happy now 😕…,17-Apr-24,7f375761-d586-4f9e-8f29-c3b7efe55a4b,Useless company i am not happy now 😕 it's so bad service not good connection no staff helps you Yesterday I been Edgware broadway three store staff was so rude! # Useless company i am not happy now 😕…,Negative,-0.45
Three,21,GB,1,Boring boring boring,17-Apr-24,0e0b6d18-5897-457d-a194-7b511d81da18,Boring boring boring. Without warning they changed settings on my home broadband and now want me to jump through hoops to change them back. Three might have nothing to do all day but I have. I should be able charge you for the time it has cost me to identify why I couldn't get a connection which would be equivalent to a month's subscription. # Boring boring boring,Negative,-0.6875
